"alt","firstComment","imageUrl","likesCount","locationName","ownerUsername","timestamp","url"
,"Diz aí torcedor 
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/79303906_163027774943581_3601389316590461890_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=93xGO47cvWUAX-E84at&oh=3b6f6ba4b66b6cf37058c0ba94b1d49e&oe=5EB51A3F","175",,"zueira_colorada","2019-12-08T21:05:51.000Z","https://www.instagram.com/p/B50245ggoHf"
,"Kkkkkkkkkkkkkkk só rindo mesmo
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/78754055_109098693771012_1602417660220050086_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=a50Kk5zWkrAAX94HNyV&oh=bbc99ef8d680e49429582312f5131d28&oe=5EBC9A33","994",,"zueira_colorada","2019-12-08T21:03:17.000Z","https://www.instagram.com/p/B502mJyAyun"
,"Não vai ser fácil! Que faça um bom trabalho
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/74670580_481775509139590_1557974124009340055_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=EV7iWHNKYmwAX9hn8F_&oh=bbd7ceb3351647ff78b6421a0c2c2bca&oe=5ED67286","775",,"zueira_colorada","2019-12-08T20:52:07.000Z","https://www.instagram.com/p/B501UT1gznW"
,"Pelo amor de Deus guri tu não tem noção da falta que tu estás fazendo
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/75518382_255443602083675_5785114533906105878_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=fokvQnoZdPwAX8VOv13&oh=157bf2734e3831bd16108cc9c9c9f728&oe=5EB5D52F","829",,"zueira_colorada","2019-12-05T01:04:32.000Z","https://www.instagram.com/p/B5q_BpTHKxH"
,"Colorados depois da final da copa do Brasil
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/69870744_156990222298646_6921075672596509899_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=v8PQ6AhVeBYAX_-M16e&oh=360601a875dc1dcb48623b132dc1f84b&oe=5E9D0D09","321",,"zueira_colorada","2019-12-03T13:52:40.000Z","https://www.instagram.com/p/B5nNV0UnTHs"
,"#eutenhoum9 vai ter pesadelo!
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/79340940_642609716480394_8275134731925890137_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=zetOqr4UaT0AX8JDaLV&oh=56b873d98b1b786467820a7e32209e77&oe=5ED3721A","159",,"zueira_colorada","2019-12-01T00:00:25.000Z","https://www.instagram.com/p/B5gkgeHnA0P"
,"Artilheiro que é artilheiro chama gol!!!
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/78821582_161446181735031_153578063666352886_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=V8yik4a5lNIAX_K8jnM&oh=4545cea652f89ca12c3628fc969cdd86&oe=5EB9F044","222",,"zueira_colorada","2019-11-30T23:43:27.000Z","https://www.instagram.com/p/B5gikLZH3m6"
,"Roberto Melo acaba de pedir demissão e deixa a vice presidência do inter
Fonte: @collarreporter
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/72214423_2557181611225659_4691464390218709428_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=kFLJRYf8rU0AX9_px3U&oh=ace37d67276c3af0d209bb1d813ff250&oe=5EA2FC62","234",,"zueira_colorada","2019-11-28T19:19:04.000Z","https://www.instagram.com/p/B5a6uFrHSXD"
,"_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/73512696_177767636677748_1803755324781246010_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=hCgWHZ4MBeYAX__fVgS&oh=38b9bc80980576d7e5417ed083cf5383&oe=5ED0F9F2","438",,"zueira_colorada","2019-11-28T01:08:45.000Z","https://www.instagram.com/p/B5Y98ZKH5jv"
,"EXTRA EXTRA!
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/75272186_163916274855035_6466421495075051405_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=nA5X92m-rX8AX_2mJPv&oh=4676440414f8288c8d017ce830e85997&oe=5ED5EF67","359",,"zueira_colorada","2019-11-25T18:44:46.000Z","https://www.instagram.com/p/B5TIaSUn9UU"
,"Alguém mais se assustou?
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/79277767_160405255209128_4834737901186170391_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=2bfniAwImygAX-a-z9k&oh=55a8f21cf6fc3180122053c712545e6e&oe=5EB82A91","191",,"zueira_colorada","2019-11-25T01:34:27.000Z","https://www.instagram.com/p/B5RSgAUn051"
,"JA ESTOU ACOSTUMADO, OK??
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/74390680_130205285066568_2269610768485094376_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=oKTzqZ8hPgQAX8Co0jt&oh=b9b8dfdfc97d5847635cccae63d85e14&oe=5EBB4169","581",,"zueira_colorada","2019-11-23T19:29:03.000Z","https://www.instagram.com/p/B5OD40JHd7p"
,"Presidente do Racing acaba de confirmar que Eduardo coudet está fechado com internacional. Que venha 2020 meus amigos!
Arte: @furiavermelhaoficial
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/74656350_429812341019332_2910580996653002587_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=DZP1ZOSBdTQAX99QUXZ&oh=ce1c673f07aa4a7d143b859bcd8e962a&oe=5EB61FB6","744",,"zueira_colorada","2019-11-22T14:03:23.000Z","https://www.instagram.com/p/B5K50ojnAgM"
,"Coudet acha que temos dinheiro infinito kkk mas pelo menos não estamos especulando caras como Bruno Silva
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/76958431_2165970920373674_4742762480269899008_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=O1GUuGKdIkQAX-OKgtS&oh=86b3dc5e3fae0bb5356cd75b172c8aa7&oe=5ED2E34B","483",,"zueira_colorada","2019-11-20T18:41:07.000Z","https://www.instagram.com/p/B5GQBE4nBul"
,"Esse cara merece um feliz aniversário, carrega o time todo final/ meio de semana, parabéns @victor_cuesta14 o melhor zagueiro do Brasil
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/75538154_2641864655874565_1872585683395232013_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Qqw_JPAoyKoAX94Omb3&oh=53e24d86901680da04ed4d2e01995d74&oe=5ED221A8","730",,"zueira_colorada","2019-11-19T13:49:03.000Z","https://www.instagram.com/p/B5DJzDUnjj5"
,"@zericardo.oficial COLOCA O MENINO PARA JOGAR
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/72857030_430530117647003_5208406920543327291_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=TzVji0e_axEAX8IkdT-&oh=9da7a85af0a54270baaf83835b49c3ec&oe=5E9FBC8B","194",,"zueira_colorada","2019-11-18T14:45:54.000Z","https://www.instagram.com/p/B5Argken67w"
,"Esse foi o ano da ilusão. Com a música ""seremos campeões"", com com as ruas de fogo, com a final da copa do Brasil, e até mesmo com a libertadores. E agora cai a ficha,  caramba, olha tudo que podíamos ter conquistado
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/74706180_484433715497908_8576809025458297658_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=_Q3T_OiF_VwAX-j_JIS&oh=8fe181807b3f541a7e97487a5761af67&oe=5EA2FAF7","337",,"zueira_colorada","2019-11-15T12:30:32.000Z","https://www.instagram.com/p/B44toj8HDvM"
,"Dale é perfeito
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/73125475_783332042088557_2119567551429602259_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=zudmegSo7XIAX-JdE67&oh=b67767210d33652498d27a781b8ae7e3&oe=5E9F6687","584",,"zueira_colorada","2019-11-12T01:08:57.000Z","https://www.instagram.com/p/B4vxP2xHyJk"
,"SEGURA O BRUXOOOO
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/72488620_182765252880937_7067610184904101850_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=VGL8g73NP24AX_-Yj_b&oh=6453b75f1a23391fb08c161e267f3af9&oe=5EBC77C3","166",,"zueira_colorada","2019-11-10T19:59:45.000Z","https://www.instagram.com/p/B4spEVknmSe"
,"EU TE AMO POTTKER NA MORAL E FINALMENTE O JUIZÃO DA UMA MORALZINHA
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/72526579_120624642414141_207776612347459546_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=B1wIOAhie3IAX92Pq-V&oh=8e4f881fda90cb713caa61afa5f90a8b&oe=5EDBF5E7","102",,"zueira_colorada","2019-11-10T19:44:08.000Z","https://www.instagram.com/p/B4snR76nK7p"
,"GOL DO MELHOR DO MUNDO WILLIAM  POTTKER
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/72299106_566630954110354_9036643814633858560_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=AjeTuiMEmUgAX9bA6AB&oh=3abebbb9636abdfb5f4b49985c2be36f&oe=5EBB461D","253",,"zueira_colorada","2019-11-10T19:36:07.000Z","https://www.instagram.com/p/B4smXNnn9Sa"
,"Guilhene parado kkkkkk
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/72312405_2829695050383245_385467178464823703_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=vBU1PcJccTgAX_l6myf&oh=9a91de2f647ba8c4edd660f45e699aea&oe=5E9E425A","218",,"zueira_colorada","2019-11-10T17:08:49.000Z","https://www.instagram.com/p/B4sVgZEHCwV"
,"Alguém me ajuda aí pessoal
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/72574667_417187779193067_3207995630141148048_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=WuqDRuwf1p4AX8Nlywe&oh=14323999b64b37dc2f47017ce5422f19&oe=5EC2FDDD","411",,"zueira_colorada","2019-11-10T01:25:44.000Z","https://www.instagram.com/p/B4qplAAHcE6"
,"É realmente o que da vontade de dizer
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/74361210_123877779036047_3168583900030867001_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=eXibkCtmkRMAX96qJRC&oh=25d13b97e36a28e69296e9d138f13e22&oe=5ED9CEC9","279",,"zueira_colorada","2019-11-09T12:22:45.000Z","https://www.instagram.com/p/B4pP-RnHAWa"
,"Vamos fazer o maior protesto digital da historia do inter. Repostem essa imagem nos historys marcando @medeirosinter @robertoluciomelo PRECISAMOS DE MUDANÇAS PRA ONTEM
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/73475374_433933133981743_8669775037918509358_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=UyX0_kW6ydgAX_R6DeA&oh=7b743ef6d54135b69ff40fde43c40bdb&oe=5ED6755B","590",,"zueira_colorada","2019-11-08T01:40:12.000Z","https://www.instagram.com/p/B4lhpMYn5yg"
,"SARRAFIORE JOGA VOLEI!!!!?!???
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/73197530_159778631784592_90958063912170309_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=AeSVrEeBGiMAX-Bt6GA&oh=5f396aadd6d40cf525f673fc40f422c4&oe=5EB5564F","666",,"zueira_colorada","2019-11-08T00:06:37.000Z","https://www.instagram.com/p/B4lW70oHsV3"
,"Kkkkkkkkkkj (É engraçado pq é verdade 😭)
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/72257815_124232958995818_1181225146972833926_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=5Z4Cl1iu_7IAX8pJ1IJ&oh=cff43031530f8139c6a0c777af29b158&oe=5E9EF43F","201",,"zueira_colorada","2019-11-07T23:43:08.000Z","https://www.instagram.com/p/B4lUPv8HNQa"
,"Não sejam mercenários, essa camisa paga seus salários!
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/73475368_150536589655752_1205381555715866660_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=-XAj2DtUvzEAX-5wzsz&oh=ac3731afa51f87d1dfe3b45047595de0&oe=5E9C3F02","262",,"zueira_colorada","2019-11-05T14:22:23.000Z","https://www.instagram.com/p/B4fKfAAHJU5"
,"Boa noite a todos
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #campeaodetudo #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #nadavainosseparar #beirario #camisavermelha #cuesta  #campeaodetudo #guerrero #paologuerrero #campeãodetudo #2006  #campeãodomundo #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/75472282_424199691629345_3749523033593767713_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=awV4w7kkgawAX_iv-L0&oh=304436dade5978c197d4575d9ce0d318&oe=5EB55B1A","417",,"zueira_colorada","2019-11-03T21:53:53.000Z","https://www.instagram.com/p/B4a0kKeHihb"
,"(#tbt fora de época) Já que amanhã tem greNAL, eu queria lembrar a vocês, e aos nossos fregueses, da última taça levantado no olímpico (que nem demolirem ele, eles conseguem)
_____
🔴⚪🔴⚪🔴⚪🔴
#vamointer #colorado #colorados #dalecolorado #inter #contratudoecontratodos #respeita #scinternacional #feitosdepaixão #orgulhodobrasil #clubedopovo #oclubedopovo #rafaelsobis  #dalessandro #dale10 #lomba #cuesta  #nonato #guerrero #paologuerrero  #sarrafiore #maiordosul #reidosul #interquerido #intermaiordosul #brasileirão #brasil
#grenal","https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/72568215_148488686547402_5747136268822954971_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=1JZPrLNJCSwAX9smlLV&oh=caa75916c366327188d40a52d93fc24a&oe=5EBB4852","491",,"zueira_colorada","2019-11-02T14:26:43.000Z","https://www.instagram.com/p/B4XcmFgHfRX"
